Epoch, Batch, LR, Loss, BatchAccuracy, EpochAccuracy, TotalAccuracy, TestAccuracy
1, 1, 0.01, 2.2505, 0.333, 0.333, 0.333, 0.000
1, 2, 0.01, 2.4076, 0.000, 0.167, 0.167, 0.000
1, 3, 0.01, 2.2263, 0.333, 0.222, 0.222, 0.000
1, 4, 0.01, 2.3023, 0.000, 0.167, 0.167, 0.000
1, 5, 0.01, 2.2003, 0.333, 0.200, 0.200, 0.000
1, 6, 0.01, 1.9834, 0.333, 0.222, 0.222, 0.000
1, 7, 0.01, 2.0855, 0.333, 0.238, 0.238, 0.000
1, 8, 0.01, 2.8671, 0.000, 0.208, 0.208, 0.000
1, 9, 0.01, 2.3620, 0.000, 0.185, 0.185, 0.000
1, 10, 0.01, 2.3967, 0.333, 0.200, 0.200, 0.000
1, 11, 0.01, 2.9721, 0.000, 0.182, 0.182, 0.000
1, 12, 0.01, 2.2963, 0.000, 0.167, 0.167, 0.000
1, 13, 0.01, 2.0746, 0.333, 0.179, 0.179, 0.000
1, 14, 0.01, 2.3977, 0.000, 0.167, 0.167, 0.000
1, 15, 0.01, 2.3396, 0.333, 0.178, 0.178, 0.000
1, 16, 0.01, 2.5161, 0.000, 0.167, 0.167, 0.000
1, 17, 0.01, 2.3227, 0.333, 0.176, 0.176, 0.000
1, 18, 0.01, 2.4703, 0.000, 0.167, 0.167, 0.000
1, 19, 0.01, 2.4150, 0.000, 0.158, 0.158, 0.000
1, 20, 0.01, 2.4298, 0.000, 0.150, 0.150, 0.000
1, 21, 0.01, 2.3685, 0.000, 0.143, 0.143, 0.000
1, 22, 0.01, 2.3594, 0.000, 0.136, 0.136, 0.000
1, 23, 0.01, 2.2890, 0.333, 0.145, 0.145, 0.000
1, 24, 0.01, 2.2808, 0.333, 0.153, 0.153, 0.000
1, 25, 0.01, 2.3091, 0.000, 0.147, 0.147, 0.000
1, 26, 0.01, 2.3661, 0.000, 0.141, 0.141, 0.000
1, 27, 0.01, 2.2759, 0.333, 0.148, 0.148, 0.000
1, 28, 0.01, 2.3402, 0.000, 0.143, 0.143, 0.000
1, 29, 0.01, 2.3306, 0.000, 0.138, 0.138, 0.000
1, 30, 0.01, 2.3249, 0.000, 0.133, 0.133, 0.000
1, 31, 0.01, 2.2915, 0.333, 0.140, 0.140, 0.000
1, 32, 0.01, 2.2883, 0.333, 0.146, 0.146, 0.000
1, 33, 0.01, 2.2571, 0.000, 0.141, 0.141, 0.000
1, 34, 0.01, 2.2651, 0.333, 0.147, 0.147, 0.000
1, 35, 0.01, 2.2602, 0.667, 0.162, 0.162, 0.000
1, 36, 0.01, 2.3457, 0.000, 0.157, 0.157, 0.000
1, 37, 0.01, 2.1516, 0.667, 0.171, 0.171, 0.000
1, 38, 0.01, 2.3875, 0.000, 0.167, 0.167, 0.000
1, 39, 0.01, 2.2625, 0.000, 0.162, 0.162, 0.000
1, 40, 0.01, 2.2627, 0.000, 0.158, 0.158, 0.000
1, 41, 0.01, 2.2761, 0.000, 0.154, 0.154, 0.000
1, 42, 0.01, 2.3978, 0.000, 0.151, 0.151, 0.000
1, 43, 0.01, 2.3594, 0.000, 0.147, 0.147, 0.000
1, 44, 0.01, 2.2870, 0.000, 0.144, 0.144, 0.000
1, 45, 0.01, 2.3462, 0.000, 0.141, 0.141, 0.000
1, 46, 0.01, 2.2558, 0.000, 0.138, 0.138, 0.000
1, 47, 0.01, 2.1821, 0.000, 0.135, 0.135, 0.000
1, 48, 0.01, 2.3476, 0.000, 0.132, 0.132, 0.000
1, 49, 0.01, 2.3818, 0.000, 0.129, 0.129, 0.000
1, 50, 0.01, 2.3366, 0.000, 0.127, 0.127, 0.000
1, 51, 0.01, 2.0657, 0.000, 0.124, 0.124, 0.000
1, 52, 0.01, 2.2801, 0.333, 0.128, 0.128, 0.000
1, 53, 0.01, 2.2845, 0.333, 0.132, 0.132, 0.000
1, 54, 0.01, 2.5562, 0.000, 0.130, 0.130, 0.000
1, 55, 0.01, 2.7420, 0.000, 0.127, 0.127, 0.000
1, 56, 0.01, 2.5469, 0.000, 0.125, 0.125, 0.000
1, 57, 0.01, 2.5647, 0.000, 0.123, 0.123, 0.000
1, 58, 0.01, 2.2958, 0.000, 0.121, 0.121, 0.000
1, 59, 0.01, 2.4427, 0.000, 0.119, 0.119, 0.000
1, 60, 0.01, 2.2906, 0.000, 0.117, 0.117, 0.000
1, 61, 0.01, 2.3016, 0.000, 0.115, 0.115, 0.000
1, 62, 0.01, 2.3996, 0.000, 0.113, 0.113, 0.000
1, 63, 0.01, 2.3520, 0.000, 0.111, 0.111, 0.000
1, 64, 0.01, 2.3218, 0.000, 0.109, 0.109, 0.000
1, 65, 0.01, 2.2327, 0.000, 0.108, 0.108, 0.000
1, 66, 0.01, 2.3760, 0.000, 0.106, 0.106, 0.000
1, 67, 0.01, 2.2033, 0.333, 0.109, 0.109, 0.000
1, 68, 0.01, 2.3257, 0.000, 0.108, 0.108, 0.000
1, 69, 0.01, 2.2354, 0.000, 0.106, 0.106, 0.000
1, 70, 0.01, 2.2882, 0.333, 0.110, 0.110, 0.000
1, 71, 0.01, 2.3148, 0.000, 0.108, 0.108, 0.000
1, 72, 0.01, 2.3918, 0.000, 0.106, 0.106, 0.000
1, 73, 0.01, 2.2441, 0.000, 0.105, 0.105, 0.000
1, 74, 0.01, 2.2577, 0.000, 0.104, 0.104, 0.000
1, 75, 0.01, 2.2185, 0.000, 0.102, 0.102, 0.000
1, 76, 0.01, 2.2304, 0.000, 0.101, 0.101, 0.000
1, 77, 0.01, 2.2003, 0.000, 0.100, 0.100, 0.000
1, 78, 0.01, 2.3094, 0.000, 0.098, 0.098, 0.000
1, 79, 0.01, 2.2418, 0.667, 0.105, 0.105, 0.000
1, 80, 0.01, 2.3532, 0.000, 0.104, 0.104, 0.000
1, 81, 0.01, 2.3622, 0.000, 0.103, 0.103, 0.000
1, 82, 0.01, 2.4252, 0.333, 0.106, 0.106, 0.000
1, 83, 0.01, 2.3800, 0.000, 0.104, 0.104, 0.000
1, 84, 0.01, 2.1726, 0.000, 0.103, 0.103, 0.000
1, 85, 0.01, 2.3843, 0.000, 0.102, 0.102, 0.000
1, 86, 0.01, 2.2535, 0.000, 0.101, 0.101, 0.000
1, 87, 0.01, 2.5440, 0.000, 0.100, 0.100, 0.000
1, 88, 0.01, 2.5160, 0.000, 0.098, 0.098, 0.000
1, 89, 0.01, 2.1736, 0.333, 0.101, 0.101, 0.000
1, 90, 0.01, 2.3808, 0.000, 0.100, 0.100, 0.000
1, 91, 0.01, 2.2005, 0.000, 0.099, 0.099, 0.000
1, 92, 0.01, 2.4364, 0.000, 0.098, 0.098, 0.000
1, 93, 0.01, 2.1976, 0.667, 0.104, 0.104, 0.000
1, 94, 0.01, 2.4719, 0.000, 0.103, 0.103, 0.000
1, 95, 0.01, 2.4464, 0.000, 0.102, 0.102, 0.000
1, 96, 0.01, 2.4994, 0.000, 0.101, 0.101, 0.000
1, 97, 0.01, 2.3519, 0.000, 0.100, 0.100, 0.000
1, 98, 0.01, 2.2999, 0.000, 0.099, 0.099, 0.000
1, 99, 0.01, 2.2392, 0.333, 0.101, 0.101, 0.000
1, 100, 0.01, 2.3018, 0.000, 0.100, 0.100, 0.000
1, 101, 0.01, 2.1938, 0.000, 0.099, 0.099, 0.000
1, 102, 0.01, 2.3547, 0.000, 0.098, 0.098, 0.000
1, 103, 0.01, 2.2910, 0.000, 0.097, 0.097, 0.000
1, 104, 0.01, 2.3770, 0.000, 0.096, 0.096, 0.000
1, 105, 0.01, 2.2985, 0.333, 0.098, 0.098, 0.000
1, 106, 0.01, 2.3752, 0.000, 0.097, 0.097, 0.000
1, 107, 0.01, 2.2996, 0.333, 0.100, 0.100, 0.000
1, 108, 0.01, 2.3565, 0.000, 0.099, 0.099, 0.000
1, 109, 0.01, 2.3486, 0.000, 0.098, 0.098, 0.000
1, 110, 0.01, 2.2399, 0.333, 0.100, 0.100, 0.000
1, 111, 0.01, 2.3502, 0.000, 0.099, 0.099, 0.000
1, 112, 0.01, 2.3346, 0.000, 0.098, 0.098, 0.000
1, 113, 0.01, 2.2213, 0.333, 0.100, 0.100, 0.000
1, 114, 0.01, 2.2459, 0.000, 0.099, 0.099, 0.000
1, 115, 0.01, 2.2020, 0.333, 0.101, 0.101, 0.000
1, 116, 0.01, 2.2436, 0.333, 0.103, 0.103, 0.000
1, 117, 0.01, 2.1722, 0.333, 0.105, 0.105, 0.000
1, 118, 0.01, 2.3593, 0.000, 0.105, 0.105, 0.000
1, 119, 0.01, 2.2570, 0.333, 0.106, 0.106, 0.000
1, 120, 0.01, 2.2778, 0.000, 0.106, 0.106, 0.000
1, 121, 0.01, 2.4168, 0.000, 0.105, 0.105, 0.000
1, 122, 0.01, 2.3341, 0.333, 0.107, 0.107, 0.000
1, 123, 0.01, 2.2343, 0.333, 0.108, 0.108, 0.000
1, 124, 0.01, 2.4855, 0.000, 0.108, 0.108, 0.000
1, 125, 0.01, 2.4771, 0.000, 0.107, 0.107, 0.000
1, 126, 0.01, 2.4238, 0.000, 0.106, 0.106, 0.000
1, 127, 0.01, 2.3826, 0.000, 0.105, 0.105, 0.000
1, 128, 0.01, 2.3097, 0.333, 0.107, 0.107, 0.000
1, 129, 0.01, 2.4289, 0.000, 0.106, 0.106, 0.000
1, 130, 0.01, 2.4683, 0.000, 0.105, 0.105, 0.000
1, 131, 0.01, 2.2837, 0.000, 0.104, 0.104, 0.000
1, 132, 0.01, 2.4182, 0.000, 0.104, 0.104, 0.000
1, 133, 0.01, 2.3584, 0.000, 0.103, 0.103, 0.000
1, 134, 0.01, 2.3367, 0.000, 0.102, 0.102, 0.000
1, 135, 0.01, 2.3552, 0.000, 0.101, 0.101, 0.000
1, 136, 0.01, 2.4281, 0.000, 0.100, 0.100, 0.000
1, 137, 0.01, 2.2888, 0.000, 0.100, 0.100, 0.000
1, 138, 0.01, 2.3517, 0.000, 0.099, 0.099, 0.000
1, 139, 0.01, 2.2559, 0.000, 0.098, 0.098, 0.000
1, 140, 0.01, 2.3220, 0.000, 0.098, 0.098, 0.000
1, 141, 0.01, 2.3513, 0.000, 0.097, 0.097, 0.000
1, 142, 0.01, 2.3534, 0.000, 0.096, 0.096, 0.000
1, 143, 0.01, 2.2943, 0.333, 0.098, 0.098, 0.000
1, 144, 0.01, 2.3250, 0.000, 0.097, 0.097, 0.000
1, 145, 0.01, 2.3126, 0.333, 0.099, 0.099, 0.000
1, 146, 0.01, 2.2833, 0.333, 0.100, 0.100, 0.000
1, 147, 0.01, 2.2491, 0.333, 0.102, 0.102, 0.000
1, 148, 0.01, 2.2660, 0.333, 0.104, 0.104, 0.000
1, 149, 0.01, 2.2770, 0.000, 0.103, 0.103, 0.000
1, 150, 0.01, 2.2490, 0.000, 0.102, 0.102, 0.000
1, 151, 0.01, 2.1454, 0.667, 0.106, 0.106, 0.000
1, 152, 0.01, 2.3171, 0.000, 0.105, 0.105, 0.000
1, 153, 0.01, 2.3170, 0.000, 0.105, 0.105, 0.000
1, 154, 0.01, 2.3179, 0.333, 0.106, 0.106, 0.000
1, 155, 0.01, 2.3105, 0.000, 0.105, 0.105, 0.000
1, 156, 0.01, 2.4461, 0.000, 0.105, 0.105, 0.000
1, 157, 0.01, 2.2956, 0.000, 0.104, 0.104, 0.000
1, 158, 0.01, 2.3796, 0.333, 0.105, 0.105, 0.000
1, 159, 0.01, 2.3216, 0.000, 0.105, 0.105, 0.000
1, 160, 0.01, 2.1434, 0.000, 0.104, 0.104, 0.000
1, 161, 0.01, 2.3453, 0.000, 0.104, 0.104, 0.000
1, 162, 0.01, 2.3016, 0.333, 0.105, 0.105, 0.000
1, 163, 0.01, 2.1088, 0.333, 0.106, 0.106, 0.000
1, 164, 0.01, 2.4906, 0.000, 0.106, 0.106, 0.000
1, 165, 0.01, 2.1727, 0.333, 0.107, 0.107, 0.000
1, 166, 0.01, 2.4474, 0.000, 0.106, 0.106, 0.000
1, 167, 0.01, 2.2795, 0.000, 0.106, 0.106, 0.000
1, 168, 0.01, 2.3313, 0.000, 0.105, 0.105, 0.000
1, 169, 0.01, 2.1663, 0.000, 0.105, 0.105, 0.000
1, 170, 0.01, 2.4201, 0.000, 0.104, 0.104, 0.000
1, 171, 0.01, 2.3208, 0.000, 0.103, 0.103, 0.000
1, 172, 0.01, 2.6694, 0.000, 0.103, 0.103, 0.000
1, 173, 0.01, 2.4626, 0.000, 0.102, 0.102, 0.000
1, 174, 0.01, 2.3760, 0.000, 0.102, 0.102, 0.000
1, 175, 0.01, 2.3688, 0.000, 0.101, 0.101, 0.000
1, 176, 0.01, 2.4658, 0.000, 0.100, 0.100, 0.000
1, 177, 0.01, 2.4615, 0.000, 0.100, 0.100, 0.000
1, 178, 0.01, 2.1733, 0.667, 0.103, 0.103, 0.000
1, 179, 0.01, 2.2698, 0.667, 0.106, 0.106, 0.000
1, 180, 0.01, 2.3373, 0.000, 0.106, 0.106, 0.000
1, 181, 0.01, 2.3446, 0.000, 0.105, 0.105, 0.000
1, 182, 0.01, 2.3290, 0.000, 0.104, 0.104, 0.000
1, 183, 0.01, 2.4339, 0.000, 0.104, 0.104, 0.000
1, 184, 0.01, 2.2680, 0.333, 0.105, 0.105, 0.000
1, 185, 0.01, 2.1996, 0.333, 0.106, 0.106, 0.000
1, 186, 0.01, 2.2790, 0.000, 0.106, 0.106, 0.000
1, 187, 0.01, 2.3761, 0.000, 0.105, 0.105, 0.000
1, 188, 0.01, 2.3447, 0.000, 0.105, 0.105, 0.000
1, 189, 0.01, 2.3141, 0.000, 0.104, 0.104, 0.000
1, 190, 0.01, 2.4151, 0.000, 0.104, 0.104, 0.000
1, 191, 0.01, 2.2409, 0.333, 0.105, 0.105, 0.000
1, 192, 0.01, 2.2412, 0.333, 0.106, 0.106, 0.000
1, 193, 0.01, 2.3050, 0.000, 0.105, 0.105, 0.000
1, 194, 0.01, 2.2608, 0.333, 0.107, 0.107, 0.000
1, 195, 0.01, 2.2062, 0.000, 0.106, 0.106, 0.000
1, 196, 0.01, 2.2838, 0.000, 0.105, 0.105, 0.000
1, 197, 0.01, 2.4603, 0.000, 0.105, 0.105, 0.000
1, 198, 0.01, 2.2599, 0.333, 0.106, 0.106, 0.000
1, 199, 0.01, 2.4350, 0.000, 0.106, 0.106, 0.000
1, 200, 0.01, 2.2489, 0.333, 0.107, 0.107, 0.000
1, 201, 0.01, 2.4533, 0.000, 0.106, 0.106, 0.000
1, 202, 0.01, 2.3916, 0.333, 0.107, 0.107, 0.000
1, 203, 0.01, 2.3370, 0.000, 0.107, 0.107, 0.000
1, 204, 0.01, 2.4069, 0.000, 0.106, 0.106, 0.000
1, 205, 0.01, 2.2699, 0.333, 0.107, 0.107, 0.000
1, 206, 0.01, 2.3980, 0.000, 0.107, 0.107, 0.000
1, 207, 0.01, 2.2758, 0.333, 0.108, 0.108, 0.000
1, 208, 0.01, 2.3201, 0.333, 0.109, 0.109, 0.000
1, 209, 0.01, 2.3855, 0.000, 0.108, 0.108, 0.000
1, 210, 0.01, 2.3320, 0.000, 0.108, 0.108, 0.000
1, 211, 0.01, 2.3104, 0.000, 0.107, 0.107, 0.000
1, 212, 0.01, 2.1705, 0.333, 0.108, 0.108, 0.000
1, 213, 0.01, 2.2672, 0.000, 0.108, 0.108, 0.000
1, 214, 0.01, 2.2694, 0.333, 0.109, 0.109, 0.000
1, 215, 0.01, 2.4251, 0.000, 0.109, 0.109, 0.000
1, 216, 0.01, 2.2017, 0.333, 0.110, 0.110, 0.000
1, 217, 0.01, 2.1981, 0.000, 0.109, 0.109, 0.000
1, 218, 0.01, 2.3597, 0.000, 0.109, 0.109, 0.000
1, 219, 0.01, 2.4277, 0.000, 0.108, 0.108, 0.000
1, 220, 0.01, 2.3225, 0.333, 0.109, 0.109, 0.000
1, 221, 0.01, 2.2739, 0.333, 0.110, 0.110, 0.000
1, 222, 0.01, 2.2785, 0.000, 0.110, 0.110, 0.000
1, 223, 0.01, 2.1789, 0.000, 0.109, 0.109, 0.000
1, 224, 0.01, 2.1703, 0.333, 0.110, 0.110, 0.000
1, 225, 0.01, 2.2842, 0.000, 0.110, 0.110, 0.000
1, 226, 0.01, 2.2325, 0.333, 0.111, 0.111, 0.000
1, 227, 0.01, 2.2553, 0.333, 0.112, 0.112, 0.000
1, 228, 0.01, 2.2877, 0.000, 0.111, 0.111, 0.000
1, 229, 0.01, 2.5410, 0.000, 0.111, 0.111, 0.000
1, 230, 0.01, 2.3388, 0.000, 0.110, 0.110, 0.000
1, 231, 0.01, 2.5013, 0.000, 0.110, 0.110, 0.000
1, 232, 0.01, 2.3626, 0.000, 0.109, 0.109, 0.000
1, 233, 0.01, 2.0955, 0.333, 0.110, 0.110, 0.000
1, 234, 0.01, 2.0535, 0.000, 0.110, 0.110, 0.000
1, 235, 0.01, 2.3813, 0.000, 0.109, 0.109, 0.000
1, 236, 0.01, 2.1394, 0.667, 0.112, 0.112, 0.000
1, 237, 0.01, 2.6080, 0.000, 0.111, 0.111, 0.000
1, 238, 0.01, 2.3099, 0.333, 0.112, 0.112, 0.000
1, 239, 0.01, 2.2013, 0.000, 0.112, 0.112, 0.000
1, 240, 0.01, 2.4199, 0.000, 0.111, 0.111, 0.000
1, 241, 0.01, 2.1669, 0.667, 0.113, 0.113, 0.000
1, 242, 0.01, 2.4147, 0.000, 0.113, 0.113, 0.000
1, 243, 0.01, 2.4849, 0.000, 0.112, 0.112, 0.000
1, 244, 0.01, 2.5099, 0.000, 0.112, 0.112, 0.000
1, 245, 0.01, 2.4767, 0.000, 0.112, 0.112, 0.000
1, 246, 0.01, 2.2482, 0.333, 0.112, 0.112, 0.000
1, 247, 0.01, 2.4843, 0.000, 0.112, 0.112, 0.000
1, 248, 0.01, 2.1882, 0.333, 0.113, 0.113, 0.000
1, 249, 0.01, 2.1920, 0.333, 0.114, 0.114, 0.000
1, 250, 0.01, 2.3308, 0.000, 0.113, 0.113, 0.000
1, 251, 0.01, 2.3144, 0.000, 0.113, 0.113, 0.000
1, 252, 0.01, 2.3518, 0.000, 0.112, 0.112, 0.000
1, 253, 0.01, 2.2615, 0.000, 0.112, 0.112, 0.000
1, 254, 0.01, 2.3209, 0.000, 0.112, 0.112, 0.000
1, 255, 0.01, 2.3097, 0.000, 0.111, 0.111, 0.000
1, 256, 0.01, 2.2899, 0.000, 0.111, 0.111, 0.000
1, 257, 0.01, 2.4061, 0.000, 0.110, 0.110, 0.000
1, 258, 0.01, 2.2763, 0.000, 0.110, 0.110, 0.000
1, 259, 0.01, 2.3183, 0.000, 0.109, 0.109, 0.000
1, 260, 0.01, 2.2795, 0.000, 0.109, 0.109, 0.000
1, 261, 0.01, 2.1471, 0.667, 0.111, 0.111, 0.000
1, 262, 0.01, 2.2895, 0.000, 0.111, 0.111, 0.000
1, 263, 0.01, 2.2933, 0.000, 0.110, 0.110, 0.000
1, 264, 0.01, 2.2814, 0.000, 0.110, 0.110, 0.000
1, 265, 0.01, 2.2908, 0.000, 0.109, 0.109, 0.000
1, 266, 0.01, 2.2568, 0.000, 0.109, 0.109, 0.000
1, 267, 0.01, 2.3544, 0.000, 0.109, 0.109, 0.000
1, 268, 0.01, 2.4586, 0.000, 0.108, 0.108, 0.000
1, 269, 0.01, 2.3333, 0.000, 0.108, 0.108, 0.000
1, 270, 0.01, 2.4249, 0.000, 0.107, 0.107, 0.000
1, 271, 0.01, 2.3935, 0.333, 0.108, 0.108, 0.000
1, 272, 0.01, 2.2936, 0.000, 0.108, 0.108, 0.000
1, 273, 0.01, 2.3177, 0.000, 0.107, 0.107, 0.000
1, 274, 0.01, 2.2216, 0.000, 0.107, 0.107, 0.000
1, 275, 0.01, 2.1920, 0.333, 0.108, 0.108, 0.000
1, 276, 0.01, 2.4621, 0.000, 0.107, 0.107, 0.000
1, 277, 0.01, 2.3704, 0.000, 0.107, 0.107, 0.000
1, 278, 0.01, 2.2213, 0.333, 0.108, 0.108, 0.000
1, 279, 0.01, 2.4295, 0.000, 0.108, 0.108, 0.000
1, 280, 0.01, 2.3986, 0.000, 0.107, 0.107, 0.000
1, 281, 0.01, 2.3218, 0.333, 0.108, 0.108, 0.000
1, 282, 0.01, 2.3246, 0.000, 0.108, 0.108, 0.000
1, 283, 0.01, 2.3640, 0.000, 0.107, 0.107, 0.000
1, 284, 0.01, 2.2945, 0.333, 0.108, 0.108, 0.000
